time,user_id,action_type,client_platform
2022-07-14 19:22:36,40,start_video,web
2022-07-14 16:26:19,220,send_msg,ios
2022-07-14 14:12:51,446,call,ios
2022-07-14 18:50:50,518,start_video,ios
2022-07-14 14:37:45,785,send_msg,android
2022-07-14 21:48:04,201,create_post,ios
2022-07-14 10:06:03,26,send_msg,android
2022-07-14 14:38:35,533,start_video,ios
2022-07-14 11:52:56,920,start_video,android
2022-07-14 09:44:39,340,call,ios
2022-07-14 14:07:14,520,start_video,web
2022-07-14 20:45:32,769,send_msg,ios
2022-07-14 20:18:04,337,create_post,web
2022-07-14 16:34:30,848,call,web
2022-07-14 21:15:16,496,start_video,web
2022-07-14 19:27:57,482,call,android
2022-07-14 15:58:19,622,start_video,web
2022-07-14 12:51:55,405,create_post,ios
2022-07-14 10:26:30,900,send_msg,ios
2022-07-14 14:25:48,485,start_video,ios
2022-07-14 17:09:28,774,call,android
2022-07-14 22:07:15,147,create_post,web
2022-07-14 20:38:25,248,create_post,ios
2022-07-14 15:21:41,683,create_post,android
2022-07-14 11:29:25,541,send_msg,android
2022-07-14 17:31:14,27,create_post,ios
2022-07-14 22:16:43,747,create_post,ios
2022-07-14 10:29:30,860,create_post,web
2022-07-14 18:09:46,540,send_msg,web
2022-07-14 16:55:03,849,send_msg,ios
2022-07-14 13:52:25,85,create_post,ios
2022-07-14 19:38:06,412,create_post,web
2022-07-14 20:45:35,866,create_post,web
2022-07-14 09:45:24,307,send_msg,ios
2022-07-14 13:41:28,398,send_msg,web
2022-07-14 10:05:24,444,create_post,ios
2022-07-14 06:13:41,401,call,ios
2022-07-14 06:16:44,226,send_msg,web
2022-07-15 10:30:48,398,send_msg,web
2022-07-15 15:53:42,484,send_msg,web
2022-07-15 22:54:40,931,create_post,android
2022-07-15 23:42:22,319,start_video,ios
2022-07-15 21:44:29,143,call,ios
2022-07-15 18:47:01,503,create_post,android
2022-07-15 15:43:56,389,start_video,ios
2022-07-15 09:31:00,93,start_video,web
2022-07-15 09:04:16,583,create_post,android
2022-07-15 08:51:57,362,call,android
2022-07-15 18:10:49,836,send_msg,web
2022-07-15 07:19:05,393,create_post,ios
2022-07-15 16:05:07,469,create_post,android
2022-07-15 21:33:07,46,create_post,ios
2022-07-15 17:45:16,906,create_post,android
2022-07-15 10:03:08,682,call,android
2022-07-15 13:40:33,113,call,android
2022-07-15 00:26:55,917,call,android
2022-07-15 15:38:20,630,start_video,web
2022-07-15 08:57:27,133,create_post,android
2022-07-15 04:13:50,659,call,ios
2022-07-15 22:13:57,119,call,ios
2022-07-15 01:01:35,689,create_post,android
2022-07-15 17:07:08,742,start_video,web
2022-07-15 05:03:00,987,start_video,android
2022-07-15 08:39:24,250,send_msg,android
2022-07-15 10:10:12,566,create_post,web
2022-07-15 14:07:04,450,call,web
2022-07-15 21:51:52,783,call,web
2022-07-15 10:27:55,707,send_msg,ios
2022-07-15 21:59:01,47,create_post,android
2022-07-15 12:21:49,225,start_video,web
2022-07-15 02:16:18,81,start_video,ios
2022-07-15 17:41:37,101,start_video,ios
2022-07-15 09:08:36,544,send_msg,web
2022-07-15 21:51:37,540,create_post,ios
2022-07-15 13:46:07,290,call,web
2022-07-15 12:18:05,700,call,android
2022-07-15 08:11:16,320,send_msg,android
2022-07-15 18:28:07,892,start_video,web
2022-07-15 08:27:25,906,send_msg,android
2022-07-15 16:01:06,954,call,android
2022-07-15 10:26:12,989,call,android
2022-07-15 02:10:43,850,send_msg,ios
2022-07-15 11:10:40,287,send_msg,ios
2022-07-15 00:23:48,820,call,web
2022-07-15 00:38:31,850,call,web
2022-07-15 01:12:04,970,send_msg,web
2022-07-15 13:42:36,385,call,web
2022-07-15 10:43:21,606,start_video,android
2022-07-15 10:43:55,287,create_post,web
2022-07-15 12:34:21,101,call,android
2022-07-15 19:11:58,393,create_post,ios
2022-07-15 15:07:57,115,create_post,android
2022-07-15 00:18:29,900,send_msg,android
2022-07-15 00:37:56,512,call,web
2022-07-15 09:37:57,279,send_msg,android
2022-07-15 14:07:52,271,send_msg,android
2022-07-15 21:51:25,566,create_post,ios
2022-07-15 03:18:23,963,start_video,web
2022-07-15 10:20:32,959,start_video,android
2022-07-15 00:57:06,498,call,android
2022-07-15 11:40:40,821,start_video,ios
2022-07-15 03:37:41,880,send_msg,ios
2022-07-15 12:10:53,16,call,web
2022-07-15 08:18:13,592,send_msg,web
2022-07-15 19:18:03,275,call,web
2022-07-15 15:15:51,712,create_post,ios
2022-07-15 10:48:04,834,start_video,ios
2022-07-15 12:22:39,111,call,android
2022-07-15 18:33:51,115,send_msg,ios
2022-07-15 04:11:55,741,start_video,ios
2022-07-15 00:56:20,64,send_msg,web
2022-07-15 11:39:47,610,send_msg,web
2022-07-15 11:17:33,150,start_video,android
2022-07-15 12:01:07,362,call,android
2022-07-15 10:51:11,408,call,ios
2022-07-15 21:54:32,749,create_post,android
2022-07-15 18:13:02,561,call,ios
2022-07-15 09:22:59,156,create_post,ios
2022-07-15 10:37:38,329,send_msg,ios
2022-07-15 14:15:15,215,create_post,web
2022-07-15 20:16:24,808,send_msg,android
2022-07-15 22:09:01,704,create_post,android
2022-07-15 13:09:53,739,create_post,ios
2022-07-15 17:35:23,260,create_post,ios
2022-07-15 01:28:04,583,start_video,ios
2022-07-15 14:04:32,650,send_msg,android
2022-07-15 13:53:12,604,send_msg,web
2022-07-15 19:00:35,525,create_post,ios
2022-07-15 12:53:24,801,start_video,web
2022-07-15 16:16:55,11,create_post,android
2022-07-15 14:42:24,138,send_msg,ios
2022-07-15 15:39:47,952,start_video,ios
2022-07-15 10:40:25,282,call,web
2022-07-15 16:58:55,848,send_msg,ios
2022-07-15 12:56:19,471,send_msg,web
2022-07-15 12:56:58,831,start_video,web
2022-07-15 00:00:21,976,send_msg,ios
2022-07-15 19:51:51,272,send_msg,web
2022-07-15 01:00:56,499,start_video,web
2022-07-15 12:08:08,542,create_post,ios
2022-07-15 12:36:52,179,create_post,android
2022-07-15 09:15:42,90,create_post,ios
2022-07-15 11:18:53,885,send_msg,android
2022-07-15 08:34:41,864,call,ios
2022-07-15 01:02:12,562,create_post,android
2022-07-15 21:43:28,862,call,android
2022-07-15 07:23:52,352,create_post,android
2022-07-15 18:37:29,313,create_post,ios
2022-07-15 09:29:11,449,send_msg,android
2022-07-16 09:18:03,831,start_video,android
2022-07-16 15:57:09,584,send_msg,ios
2022-07-16 20:30:42,275,call,android
2022-07-16 13:38:41,867,send_msg,android
2022-07-16 20:57:22,131,call,web
2022-07-16 15:32:13,200,call,web
2022-07-16 12:59:05,438,call,ios
2022-07-16 00:32:14,396,start_video,web
2022-07-16 11:57:19,37,send_msg,android
2022-07-16 17:35:01,106,create_post,web
2022-07-16 19:34:45,200,create_post,android
2022-07-16 16:21:58,194,create_post,android
2022-07-16 10:59:03,672,send_msg,android
2022-07-16 00:12:25,653,call,web
2022-07-16 20:50:59,775,call,web
2022-07-16 01:01:02,289,create_post,android
2022-07-16 11:15:02,698,start_video,android
2022-07-16 19:19:33,139,send_msg,ios
2022-07-16 22:27:23,557,call,ios
2022-07-16 12:01:47,449,call,web
2022-07-16 20:43:09,879,send_msg,ios
2022-07-16 04:05:35,433,send_msg,android
2022-07-16 00:23:40,159,send_msg,ios
2022-07-16 14:28:13,195,start_video,ios
2022-07-16 02:00:44,154,call,android
2022-07-16 10:23:11,460,send_msg,web
2022-07-16 17:18:32,438,call,web
2022-07-16 18:39:08,424,start_video,android
2022-07-16 06:10:16,773,start_video,ios
2022-07-16 23:53:11,536,start_video,web
2022-07-16 18:57:58,780,start_video,android
2022-07-16 08:35:32,127,send_msg,web
2022-07-16 07:58:03,799,start_video,android
2022-07-16 07:29:44,929,send_msg,android
2022-07-16 21:41:15,622,start_video,ios
2022-07-16 16:47:55,879,send_msg,ios
2022-07-16 20:44:23,199,start_video,ios
2022-07-16 11:46:53,176,send_msg,android
2022-07-16 14:06:18,61,call,android
2022-07-16 11:47:11,627,send_msg,android
2022-07-16 07:56:40,372,create_post,web
2022-07-16 09:49:27,254,send_msg,ios
2022-07-16 09:51:11,253,call,ios
2022-07-16 11:03:23,621,call,ios
2022-07-16 16:45:14,270,start_video,ios
2022-07-16 09:51:21,51,call,ios
2022-07-16 08:21:25,650,start_video,android
2022-07-16 18:11:52,568,send_msg,ios
2022-07-16 00:04:49,792,send_msg,android
2022-07-16 19:48:52,153,create_post,ios
2022-07-16 13:30:30,421,start_video,web
2022-07-16 23:50:51,402,create_post,web
2022-07-16 23:52:16,824,start_video,web
2022-07-16 05:32:09,930,send_msg,android
2022-07-16 22:48:41,40,create_post,ios
2022-07-16 00:55:33,175,send_msg,web
2022-07-16 08:50:20,872,call,ios
2022-07-16 18:00:29,304,create_post,android
2022-07-16 16:29:50,574,call,web
2022-07-16 10:50:47,983,create_post,ios
2022-07-16 00:49:28,20,call,web
2022-07-16 13:25:48,638,send_msg,ios
2022-07-16 02:26:19,856,send_msg,ios
2022-07-16 18:31:30,679,create_post,android
2022-07-16 15:54:51,820,send_msg,web
2022-07-16 17:40:17,260,send_msg,web
2022-07-16 11:35:38,728,start_video,ios
2022-07-16 10:10:26,154,start_video,web
2022-07-16 00:54:18,533,create_post,web
2022-07-16 18:30:41,242,create_post,ios
2022-07-16 20:02:03,128,send_msg,android
2022-07-16 23:23:05,114,send_msg,android
2022-07-16 11:58:10,495,start_video,ios
2022-07-16 20:07:58,684,start_video,web
2022-07-16 16:51:08,131,create_post,ios
2022-07-16 11:26:06,50,create_post,android
2022-07-16 00:15:01,614,call,ios
2022-07-16 00:15:35,384,send_msg,android
2022-07-16 11:37:09,150,send_msg,android
2022-07-16 18:31:51,511,call,web
2022-07-16 09:39:44,227,create_post,android
2022-07-16 15:14:12,703,call,android
2022-07-16 19:53:24,50,call,web
2022-07-17 10:27:14,648,create_post,web
2022-07-17 17:33:15,355,create_post,android
2022-07-17 00:26:54,513,start_video,android
2022-07-17 16:44:01,191,start_video,android
2022-07-17 13:42:28,156,start_video,web
2022-07-17 11:32:17,806,send_msg,android
2022-07-17 23:34:46,719,start_video,web
2022-07-17 15:57:53,64,create_post,ios
2022-07-17 16:16:11,924,start_video,web
2022-07-17 10:07:45,756,create_post,web
2022-07-17 08:54:39,761,call,ios
2022-07-17 21:20:56,975,start_video,android
2022-07-17 00:25:03,485,call,android
2022-07-17 10:07:16,641,start_video,web
2022-07-17 16:44:48,662,send_msg,android
2022-07-17 14:53:43,492,send_msg,ios
2022-07-17 08:15:40,609,start_video,web
2022-07-17 09:19:13,696,create_post,ios
2022-07-17 20:59:12,281,start_video,android
2022-07-17 19:18:10,445,send_msg,ios
2022-07-17 23:53:06,655,send_msg,android
2022-07-17 15:04:34,689,create_post,android
2022-07-17 12:31:27,106,call,web
2022-07-17 22:49:07,872,send_msg,ios
2022-07-17 19:12:47,838,call,ios
2022-07-17 14:59:15,258,create_post,ios
2022-07-17 12:46:10,223,call,ios
2022-07-17 23:44:09,330,send_msg,ios
2022-07-17 09:19:11,698,create_post,web
2022-07-17 19:33:10,483,call,web
2022-07-17 13:35:46,356,create_post,ios
2022-07-17 16:50:17,971,call,ios
2022-07-17 14:13:58,647,create_post,android
2022-07-17 19:02:51,816,start_video,web
2022-07-17 14:31:17,511,call,android
2022-07-17 10:15:45,241,call,android
2022-07-17 02:23:02,359,call,android
2022-07-17 12:19:48,809,call,ios
2022-07-17 21:54:56,42,create_post,ios
2022-07-17 01:28:32,225,create_post,android
2022-07-17 21:57:30,301,send_msg,ios
2022-07-17 19:37:15,183,create_post,web
2022-07-17 23:38:11,565,call,web
2022-07-17 20:10:34,238,create_post,web
2022-07-17 06:08:19,139,call,ios
2022-07-17 22:20:25,347,call,web
2022-07-17 22:48:01,861,call,web
2022-07-17 08:10:52,228,start_video,web
2022-07-17 21:21:26,76,create_post,android
2022-07-17 22:11:59,981,call,android
2022-07-17 15:22:32,852,create_post,ios
2022-07-17 22:22:21,994,call,ios
2022-07-17 09:08:35,574,start_video,android
2022-07-17 21:34:27,730,send_msg,android
2022-07-17 17:11:54,361,call,android
2022-07-17 13:34:32,675,send_msg,ios
2022-07-17 20:58:28,297,start_video,web
2022-07-17 22:45:41,338,send_msg,web
2022-07-17 18:57:44,712,call,android
2022-07-17 09:39:54,12,call,android
2022-07-17 00:05:59,394,call,android
2022-07-17 19:36:46,612,create_post,android
2022-07-17 12:30:58,634,call,android
2022-07-17 15:42:32,35,send_msg,web
2022-07-17 14:47:22,150,create_post,android
2022-07-17 08:31:43,448,start_video,android
2022-07-17 17:59:27,473,send_msg,ios
2022-07-17 18:52:33,556,send_msg,web
2022-07-17 07:57:08,464,create_post,android
2022-07-17 19:30:54,209,send_msg,android
2022-07-17 12:53:51,833,create_post,ios
2022-07-18 13:22:16,30,create_post,android
2022-07-18 00:48:29,325,start_video,ios
2022-07-18 20:11:17,705,start_video,ios
2022-07-18 11:19:18,761,start_video,ios
2022-07-18 23:29:03,542,start_video,web
2022-07-18 08:54:48,801,call,android
2022-07-18 09:19:55,350,start_video,ios
2022-07-18 19:38:24,111,send_msg,android
2022-07-18 19:51:43,911,call,android
2022-07-18 00:05:53,488,send_msg,ios
2022-07-18 07:45:03,108,create_post,ios
2022-07-18 13:28:08,406,start_video,web
2022-07-18 04:30:12,503,create_post,android
2022-07-18 05:40:35,974,send_msg,web
2022-07-18 13:50:23,459,create_post,web
2022-07-18 13:14:28,510,start_video,ios
2022-07-18 10:37:38,759,send_msg,android
2022-07-18 13:48:34,945,call,web
2022-07-18 17:27:41,772,send_msg,web
2022-07-18 10:07:26,755,create_post,web
2022-07-18 17:20:56,352,send_msg,android
2022-07-18 18:42:31,538,send_msg,ios
2022-07-18 14:47:30,382,send_msg,web
2022-07-18 07:41:36,688,send_msg,android
2022-07-18 12:31:00,170,start_video,ios
2022-07-18 11:42:11,379,create_post,web
2022-07-18 09:23:08,585,start_video,web
2022-07-18 22:35:43,244,send_msg,ios
2022-07-18 00:05:31,926,send_msg,ios
2022-07-18 15:30:28,638,call,web
2022-07-18 07:29:40,988,create_post,web
2022-07-18 13:43:35,405,start_video,android
2022-07-18 18:33:15,538,create_post,android
2022-07-18 13:34:47,838,call,android
2022-07-18 13:42:52,703,send_msg,web
2022-07-18 13:42:17,954,create_post,ios
2022-07-18 13:00:54,200,call,web
2022-07-18 11:05:52,132,start_video,ios
2022-07-18 12:26:35,855,start_video,ios
2022-07-18 19:09:54,575,call,ios
2022-07-18 20:27:07,308,send_msg,web
2022-07-18 14:06:05,671,call,web
2022-07-18 15:56:05,594,start_video,android
2022-07-18 16:54:13,176,create_post,android
2022-07-18 16:18:01,254,create_post,web
2022-07-18 03:37:28,335,create_post,web
2022-07-18 08:50:53,800,create_post,web
2022-07-18 16:40:17,207,start_video,android
2022-07-18 06:58:52,692,create_post,web
2022-07-18 16:34:15,44,start_video,web
2022-07-18 14:48:40,363,create_post,ios
2022-07-18 10:22:26,985,send_msg,ios
2022-07-18 10:04:06,23,call,web
2022-07-18 10:29:07,948,create_post,android
2022-07-18 11:21:51,435,send_msg,ios
2022-07-18 02:55:58,122,start_video,web
2022-07-18 08:24:38,747,start_video,android
2022-07-18 12:58:05,742,start_video,ios
2022-07-18 20:45:27,487,start_video,ios
2022-07-18 12:50:44,277,create_post,android
2022-07-18 11:45:51,482,create_post,ios
2022-07-18 14:44:23,277,start_video,android
2022-07-18 00:58:54,762,create_post,ios
2022-07-18 13:06:13,979,call,web
2022-07-18 07:28:27,6,start_video,web
2022-07-18 00:07:06,920,send_msg,web
2022-07-18 15:26:06,998,create_post,web
2022-07-18 17:55:47,460,start_video,ios
2022-07-18 12:57:26,148,call,ios
2022-07-18 14:09:11,997,start_video,web
2022-07-18 18:03:42,113,call,android
2022-07-18 16:44:44,259,create_post,web
2022-07-18 23:36:49,334,create_post,web
2022-07-18 23:41:56,758,create_post,ios
2022-07-18 20:27:09,879,create_post,ios
2022-07-18 13:57:52,200,call,android
2022-07-18 14:00:49,955,create_post,android
2022-07-18 21:05:11,704,call,ios
2022-07-18 01:03:07,788,create_post,web
2022-07-18 11:41:23,638,create_post,ios
2022-07-18 18:16:03,819,call,ios
2022-07-18 14:44:39,362,send_msg,web
2022-07-18 18:50:34,959,call,web
2022-07-18 13:55:53,476,create_post,web
2022-07-18 09:09:09,989,create_post,ios
2022-07-18 13:17:53,432,start_video,ios
2022-07-18 17:47:49,192,send_msg,ios
2022-07-18 10:29:45,932,call,web
2022-07-18 01:17:00,21,call,web
2022-07-18 12:25:33,878,send_msg,android
2022-07-18 19:23:33,126,send_msg,web
2022-07-18 20:06:25,871,start_video,android
2022-07-18 17:11:06,144,send_msg,web
2022-07-18 13:40:26,745,start_video,ios
2022-07-18 08:47:13,166,start_video,android
2022-07-18 10:04:04,258,create_post,ios
2022-07-19 14:26:18,879,start_video,android
2022-07-19 08:46:08,722,create_post,ios
2022-07-19 16:01:48,425,send_msg,android
2022-07-19 12:20:26,981,send_msg,android
2022-07-19 11:06:24,138,create_post,android
2022-07-19 01:29:01,608,create_post,web
2022-07-19 21:14:57,984,start_video,web
2022-07-19 23:30:04,424,send_msg,ios
2022-07-19 11:42:30,388,call,android
2022-07-19 16:56:13,901,start_video,ios
2022-07-19 11:29:40,332,start_video,web
2022-07-19 12:38:06,124,create_post,web
2022-07-19 11:38:29,220,send_msg,ios
2022-07-19 10:26:46,788,call,ios
2022-07-19 06:35:21,942,send_msg,ios
2022-07-19 23:21:44,786,start_video,web
2022-07-19 07:16:26,388,start_video,web
2022-07-19 13:15:46,667,create_post,android
2022-07-19 13:33:51,560,call,ios
2022-07-19 13:00:45,500,create_post,android
2022-07-19 20:49:44,998,start_video,ios
2022-07-19 05:56:46,189,call,web
2022-07-19 15:25:05,150,call,android
2022-07-19 11:01:00,663,send_msg,web
2022-07-19 12:09:42,221,start_video,ios
2022-07-19 09:14:27,789,create_post,web
2022-07-19 10:03:51,211,create_post,ios
2022-07-19 07:31:46,875,send_msg,ios
2022-07-19 10:20:18,953,create_post,ios
2022-07-19 16:36:19,379,send_msg,web
2022-07-19 21:37:32,51,send_msg,android
2022-07-19 15:37:18,384,create_post,android
2022-07-19 00:34:11,779,create_post,web
2022-07-19 15:31:11,569,call,android
2022-07-19 14:36:53,703,create_post,ios
2022-07-19 20:50:58,696,call,ios
2022-07-19 15:21:33,82,call,android
2022-07-19 16:06:08,466,create_post,web
2022-07-19 10:41:33,988,create_post,android
2022-07-19 20:41:53,317,create_post,ios
2022-07-19 22:21:21,299,send_msg,web
2022-07-19 14:35:44,822,start_video,android
2022-07-19 12:08:24,801,send_msg,android
2022-07-19 16:54:07,114,create_post,ios
2022-07-19 10:35:55,481,start_video,android
2022-07-19 16:45:20,794,start_video,ios
2022-07-19 19:56:13,253,create_post,android
2022-07-19 21:05:55,149,call,ios
2022-07-19 07:33:25,525,call,android
2022-07-19 22:42:59,271,send_msg,web
2022-07-19 14:17:49,222,create_post,android
2022-07-19 18:37:46,584,call,web
2022-07-19 11:12:33,453,call,android
2022-07-19 00:06:28,135,send_msg,ios
2022-07-19 11:02:38,312,call,ios
2022-07-19 15:21:02,709,call,ios
2022-07-19 09:48:56,307,create_post,web
2022-07-19 12:47:01,841,call,ios
2022-07-19 07:24:23,202,create_post,ios
2022-07-19 13:38:57,696,send_msg,ios
2022-07-19 00:02:04,92,start_video,android
2022-07-19 18:37:17,955,send_msg,android
2022-07-19 23:39:13,766,create_post,web
2022-07-19 12:41:12,468,send_msg,ios
2022-07-19 20:59:01,712,call,web
2022-07-19 12:48:39,483,start_video,web
2022-07-19 04:28:42,406,create_post,web
2022-07-19 08:58:19,22,call,web
2022-07-19 11:33:09,691,start_video,ios
2022-07-19 08:11:31,614,call,ios
2022-07-19 13:56:52,180,send_msg,web
2022-07-19 10:02:57,478,create_post,ios
2022-07-19 13:01:50,446,start_video,android
2022-07-19 13:02:28,775,start_video,web
2022-07-19 11:56:25,859,send_msg,web
2022-07-19 09:46:14,575,call,web
2022-07-19 22:40:39,740,send_msg,android
2022-07-19 14:28:19,536,create_post,web
2022-07-19 12:44:53,780,call,ios
2022-07-19 12:27:55,855,create_post,ios
2022-07-19 09:16:17,164,create_post,web
2022-07-19 23:50:40,27,create_post,ios
2022-07-19 13:30:06,880,create_post,android
2022-07-19 11:37:50,783,send_msg,android
2022-07-19 14:36:52,108,create_post,ios
2022-07-19 17:08:25,426,send_msg,ios
2022-07-19 09:08:29,394,start_video,web
2022-07-20 06:56:49,87,call,web
2022-07-20 13:19:06,538,start_video,ios
2022-07-20 08:49:01,528,start_video,ios
2022-07-20 14:58:07,940,call,ios
2022-07-20 11:08:01,164,call,ios
2022-07-20 12:10:58,397,start_video,web
2022-07-20 19:58:55,735,call,web
2022-07-20 17:19:13,697,call,web
2022-07-20 08:53:25,660,create_post,web
2022-07-20 08:36:46,708,start_video,ios
2022-07-20 15:22:47,32,send_msg,web
2022-07-20 22:44:32,50,start_video,web
2022-07-20 10:48:55,833,start_video,web
2022-07-20 00:00:34,114,create_post,web
2022-07-20 00:00:43,294,send_msg,ios
2022-07-20 22:28:03,483,call,ios
2022-07-20 07:41:09,247,create_post,web
2022-07-20 08:00:37,432,start_video,android
2022-07-20 03:56:32,72,call,ios
2022-07-20 03:23:23,839,create_post,web
2022-07-20 17:40:43,189,create_post,android
2022-07-20 21:37:52,70,create_post,web
2022-07-20 09:16:04,226,send_msg,web
2022-07-20 18:21:38,472,call,web
2022-07-20 17:08:20,445,send_msg,web
2022-07-20 12:26:55,524,create_post,android
2022-07-20 00:15:38,221,send_msg,ios
2022-07-20 10:29:02,22,call,web
2022-07-20 20:47:11,152,call,web
2022-07-20 00:04:47,280,send_msg,android
2022-07-20 13:09:28,363,create_post,web
2022-07-20 21:33:56,950,start_video,ios
2022-07-20 08:55:22,308,start_video,android
2022-07-20 20:54:07,516,call,ios
2022-07-20 21:30:21,503,send_msg,web
2022-07-20 00:53:18,828,start_video,ios
2022-07-20 12:31:37,270,start_video,web
2022-07-20 19:36:20,149,call,android
2022-07-20 01:36:01,98,start_video,android
2022-07-20 16:10:26,515,start_video,android
2022-07-20 14:53:21,403,send_msg,android
2022-07-20 13:06:50,662,start_video,ios
2022-07-20 01:59:33,25,call,web
2022-07-20 18:46:06,539,start_video,ios
2022-07-20 08:37:33,184,send_msg,android
2022-07-20 04:17:20,339,call,android
2022-07-20 22:25:17,962,send_msg,android
2022-07-20 08:16:19,640,create_post,android
2022-07-20 15:33:45,93,send_msg,web
2022-07-20 13:27:14,556,send_msg,web
2022-07-20 23:17:40,777,create_post,web
2022-07-20 20:48:03,92,call,android
2022-07-20 23:34:09,856,create_post,web
2022-07-20 12:23:38,696,start_video,ios
2022-07-20 05:56:25,533,create_post,web
2022-07-20 02:09:53,431,start_video,web
2022-07-20 01:12:27,739,call,ios
2022-07-20 14:17:11,225,send_msg,web
2022-07-20 12:54:48,424,start_video,android
2022-07-20 01:15:03,222,create_post,ios
2022-07-20 23:08:07,933,send_msg,android
2022-07-20 23:33:51,177,create_post,android
2022-07-20 18:54:49,721,call,ios
2022-07-20 14:57:22,131,start_video,web
2022-07-20 00:02:41,350,call,android
2022-07-20 22:05:51,670,send_msg,web
2022-07-20 22:47:40,294,call,ios
2022-07-20 00:12:43,173,call,web
2022-07-20 12:13:36,962,send_msg,web
2022-07-20 22:58:06,499,start_video,android
2022-07-20 11:33:55,570,create_post,web
2022-07-20 12:42:21,363,create_post,web
2022-07-20 15:41:39,995,create_post,android
2022-07-20 21:08:57,445,start_video,ios
2022-07-20 17:22:05,476,call,web
2022-07-20 21:21:40,258,send_msg,ios
2022-07-20 15:25:59,754,create_post,web
2022-07-20 11:20:46,158,call,web
2022-07-20 14:35:58,900,create_post,android
2022-07-20 20:15:09,398,call,ios
2022-07-20 18:01:42,139,call,web
2022-07-21 00:13:19,74,call,ios
2022-07-21 12:22:04,653,create_post,web
2022-07-21 13:12:56,920,create_post,android
2022-07-21 12:18:30,699,call,web
2022-07-21 13:40:41,349,create_post,ios
2022-07-21 21:00:47,828,start_video,web
2022-07-21 04:54:01,412,call,web
2022-07-21 07:05:59,585,call,web
2022-07-21 19:04:53,761,send_msg,android
2022-07-21 12:15:24,406,start_video,ios
2022-07-21 06:37:24,816,send_msg,web
2022-07-21 00:24:50,521,call,android
2022-07-21 10:35:40,924,start_video,ios
2022-07-21 10:14:14,859,call,web
2022-07-21 18:40:58,632,send_msg,android
2022-07-21 18:26:19,613,send_msg,android
2022-07-21 20:11:10,336,create_post,web
2022-07-21 14:57:08,427,call,android
2022-07-21 14:34:13,308,call,ios
2022-07-21 11:42:35,946,call,web
2022-07-21 01:14:40,680,create_post,web
2022-07-21 11:56:04,66,create_post,ios
2022-07-21 17:23:09,227,send_msg,web
2022-07-21 13:58:57,259,start_video,ios
2022-07-21 00:35:40,402,create_post,android
2022-07-21 23:04:15,261,create_post,web
2022-07-21 04:59:39,794,send_msg,ios
2022-07-21 17:04:07,380,call,web
2022-07-21 00:13:45,398,start_video,web
2022-07-21 14:35:53,47,start_video,web
2022-07-21 07:57:12,418,call,android
2022-07-21 18:10:32,269,start_video,ios
2022-07-21 11:21:07,350,send_msg,ios
2022-07-21 14:05:03,775,create_post,android
2022-07-21 11:38:42,504,create_post,ios
2022-07-21 09:21:56,923,call,android
2022-07-21 12:20:41,231,create_post,android
2022-07-21 22:40:02,978,call,web
2022-07-21 17:19:33,65,call,web
2022-07-21 14:12:03,617,call,web
2022-07-21 15:27:51,81,send_msg,web
2022-07-21 09:40:51,476,start_video,android
2022-07-21 12:26:35,16,start_video,web
2022-07-21 16:36:19,715,create_post,ios
2022-07-21 18:51:07,687,create_post,web
2022-07-21 08:41:04,926,start_video,web
2022-07-21 13:35:48,16,call,web
2022-07-21 16:00:42,462,send_msg,ios
2022-07-21 18:58:56,923,send_msg,android
2022-07-21 07:22:32,992,create_post,ios
2022-07-21 21:29:31,834,start_video,web
2022-07-21 22:07:01,857,create_post,android
2022-07-21 13:34:24,588,send_msg,android
2022-07-21 11:16:18,439,create_post,android
2022-07-21 21:59:00,126,create_post,web
2022-07-21 08:14:13,659,call,web
2022-07-21 00:14:02,781,start_video,android
2022-07-21 12:06:40,310,start_video,ios
2022-07-21 20:58:13,339,send_msg,ios
2022-07-21 19:27:10,845,call,android
2022-07-21 15:47:05,420,send_msg,web
2022-07-21 13:36:10,650,call,android
2022-07-21 13:36:59,993,call,android
2022-07-21 13:04:51,868,call,web
2022-07-21 13:00:37,771,send_msg,ios
2022-07-21 08:46:53,236,start_video,android
2022-07-21 12:16:29,915,send_msg,web
2022-07-21 09:28:28,990,start_video,android
2022-07-21 16:05:51,234,start_video,ios
2022-07-21 18:56:28,796,send_msg,web
2022-07-21 16:28:54,905,send_msg,ios
2022-07-21 09:22:04,119,create_post,web
2022-07-21 11:22:30,503,call,web
2022-07-21 20:58:04,264,start_video,web
2022-07-21 09:27:06,535,create_post,android
2022-07-21 16:21:59,781,send_msg,web
2022-07-21 15:37:16,661,start_video,web
2022-07-21 17:28:57,86,send_msg,android
2022-07-21 16:12:20,673,start_video,web
2022-07-21 19:39:00,105,start_video,web
2022-07-21 17:37:21,140,start_video,android
2022-07-21 16:05:44,279,create_post,android
2022-07-21 13:10:08,881,send_msg,ios
2022-07-21 11:52:55,450,call,ios
2022-07-21 17:30:10,134,call,ios
2022-07-21 21:27:13,910,create_post,web
2022-07-21 05:56:37,795,call,web
2022-07-21 17:14:41,870,send_msg,android
2022-07-21 09:22:23,934,call,ios
2022-07-21 07:48:16,50,send_msg,ios
2022-07-21 12:00:52,235,create_post,android
2022-07-21 06:15:58,480,create_post,android
2022-07-22 23:31:14,939,start_video,ios
2022-07-22 17:02:02,457,start_video,web
2022-07-22 07:55:10,961,call,web
2022-07-22 15:55:30,963,call,web
